timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-20 11:38:32,-1.0,170.94287155555554,12.134755866666668,-0.24611315948215218,-0.7538868405178478
2020-03-20 11:56:52,-0.6,243.70781044444445,12.752057533333334,-0.7144810272147715,0.11448102721477149
2020-03-20 12:14:53,-3.1,315.21590038888894,13.358696716666667,-1.174758904504737,-1.925241095495263
2020-03-20 12:32:46,-2.0,378.3758080555556,14.067986522222222,-1.6120876301636837,-0.3879123698363163
2020-03-20 12:50:27,-2.0,398.5853529166667,15.348195016666669,-1.9389403720313068,-0.06105962796869324
2020-03-20 13:08:07,-1.9,418.77585013888887,16.627196905555557,-2.2654850528792627,0.3654850528792628
2020-03-20 13:25:53,-3.2,439.0806331944444,17.91343842777778,-2.5938780998452247,-0.6061219001547755
2020-03-20 13:43:45,-2.8,439.86383125,18.58403541666667,-2.71674964329302,-0.08325035670698
2020-03-20 14:01:49,-3.5,434.7111275833333,19.073563794444446,-2.7782163477819566,-0.7217836522180434
2020-03-20 14:19:31,-3.6,429.6629990833333,19.553157094444444,-2.838435573028497,-0.761564426971503
2020-03-20 14:37:14,-4.2,504.7338951666667,19.857603177777776,-3.262652686754736,-0.9373473132452643
2020-03-20 14:54:47,-4.8,694.1302484166667,19.907082477777777,-4.205380168699812,-0.5946198313001876
2020-03-20 15:12:12,-6.7,882.0876930000001,19.956185866666665,-5.140945428559835,-1.5590545714401651
2020-03-20 15:30:04,-5.2,1074.0505733333334,20.004770822222223,-6.096170186305158,0.8961701863051577
2020-03-20 15:47:54,-5.5,1038.89394,19.57699076666667,-5.846889448336776,0.3468894483367757
2020-03-20 16:05:20,-4.4,1004.5258666666668,19.15880577777778,-5.603200054023762,1.2032000540237613
2020-03-20 16:22:37,-4.6,970.4535033333334,18.74421893888889,-5.361607413581505,0.7616074135815056
2020-03-20 16:39:46,-4.9,954.4650021111112,18.512647811111112,-5.2416688740385515,0.3416688740385512
2020-03-20 16:57:04,-4.8,951.9266884444444,18.416177244444444,-5.212031574644869,0.4120315746448693
2020-03-20 17:14:23,-4.2,949.3859293888888,18.31961373888889,-5.182365722939634,0.9823657229396341
2020-03-20 17:31:51,-4.6,941.4489426666668,18.188887883333333,-5.120027408822816,0.5200274088228163
2020-03-20 17:49:45,-4.0,886.8233933333333,17.766620916666668,-4.775720442550526,0.7757204425505257
2020-03-20 18:07:17,-3.5,833.3168031111111,17.353003738888887,-4.438466319162771,0.9384663191627709
2020-03-20 18:24:46,-3.2,779.9627982222222,16.940566077777778,-4.102173947077453,0.9021739470774532
2020-03-20 18:42:27,-3.2,680.25742175,16.33443595,-3.5029406667097813,0.30294066670978115
2020-03-20 19:00:03,-3.0,561.88536575,15.65210155,-2.7981349155550905,-0.20186508444490947
2020-03-20 19:17:40,-3.1,443.401215,14.969121,-2.0926617347118075,-1.0073382652881926
2020-03-20 19:35:58,-1.5,333.1530968111111,14.25748637777778,-1.422716689949901,-0.07728331005009892
2020-03-20 19:54:27,-1.7,248.59028805,13.5342089,-0.877364158106746,-0.822635841893254
2020-03-20 20:12:06,-2.0,167.84004956666666,12.843540866666666,-0.35659920659917077,-1.6434007934008292
2020-03-20 20:29:48,-2.2,86.86105686666667,12.150916266666666,0.16564099972853885,-2.365640999728539
2020-03-20 20:47:46,-1.8,64.65873955,11.709749155555556,0.35341751612709915,-2.1534175161270994
2020-03-20 21:05:55,-0.8,42.912144625,11.267058555555556,0.5392171562411012,-1.3392171562411013
2020-03-20 21:24:02,-0.7,21.20548835000001,10.825180977777778,0.7246755665293656,-1.4246755665293656
2020-03-20 21:41:46,-0.4,11.29984005,10.570421994444445,0.8187335966745592,-1.2187335966745594
2020-03-20 21:59:24,-0.7,7.1687997,10.4067347,0.8681537227876166,-1.5681537227876166
2020-03-20 22:17:17,-0.1,2.9791907250000005,10.240726697222224,0.918274512314375,-1.018274512314375
2020-03-20 22:52:45,-0.8,0.0,9.963700725,0.9821286468979471,-1.7821286468979471
2020-03-20 23:10:36,-0.8,0.0,9.83896314,1.0042655674508478,-1.8042655674508479
2020-03-20 23:28:45,0.3,0.0,9.712129125,1.0267745370886712,-0.7267745370886711
2020-03-20 23:46:32,0.7,0.0,9.612481057777778,1.0444588729474136,-0.3444588729474136
2020-03-21 00:04:21,0.5,0.0,9.514511365,1.0618453511737938,-0.5618453511737938
2020-03-21 00:40:11,0.4,0.0,9.2812635175,1.1032393630046515,-0.7032393630046515
2020-03-21 00:58:01,0.8,0.0,9.119792492499998,1.1318952909835398,-0.33189529098353976
2020-03-21 01:15:59,0.9,0.0,8.957114207499998,1.1607654688912419,-0.26076546889124186
2020-03-21 01:33:55,0.4,0.0,8.800336155555554,1.1885885446733544,-0.7885885446733544
2020-03-21 01:51:54,1.0,0.0,8.66321204,1.212923677119121,-0.21292367711912097
2020-03-21 02:09:52,1.2,0.0,8.526215008888888,1.2372362561520558,-0.037236256152055835
2020-03-21 02:27:42,0.7,0.0,8.390234653333334,1.2613684078823342,-0.5613684078823342
2020-03-21 02:45:30,0.9,0.0,8.267629991666666,1.2831268029541185,-0.3831268029541185
2020-03-21 03:03:25,1.0,0.0,8.146181568055555,1.3046800028557697,-0.3046800028557697
2020-03-21 03:21:32,1.5,0.0,8.023377441111112,1.3264737966167877,0.17352620338321234
2020-03-21 03:39:32,1.4,0.0,7.90612763,1.347281877464347,0.052718122535653
2020-03-21 03:57:27,1.4,0.0,7.7936315675,1.3672463204033107,0.03275367959668918
2020-03-21 04:15:21,1.5,0.0,7.6812401525,1.3871921917674477,0.11280780823255232
2020-03-21 04:33:30,1.3,0.0,7.575882608333334,1.4058897766602945,-0.10588977666029442
2020-03-21 04:51:37,1.6,0.0,7.5066645619444445,1.4181737598217277,0.18182624017827242
2020-03-21 05:09:39,1.8,0.0,7.437764905833333,1.4304012389207805,0.3695987610792195
2020-03-21 05:27:49,1.7,0.0,7.368355825277777,1.4427191245196418,0.25728087548035816
2020-03-21 05:46:03,1.4,0.0,7.285669864999999,1.457393230431741,-0.05739323043174105
2020-03-21 06:04:10,2.5,0.0,7.20175286111111,1.4722858071008003,1.0277141928991997
2020-03-21 06:22:32,1.9,0.0,7.116677848888888,1.487383893107519,0.41261610689248096
2020-03-21 06:40:32,1.8,0.0,7.057536342222222,1.4978796136592583,0.3021203863407418
